ticker,fs_method,top_k,n_past,activation,MAE,RMSE,MAPE,n_features,features
META,rf,10,60,relu,0.013042986459263793,0.017493798166203032,265.8742959660845,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'RSI_14', 'Close_lag1', '%D', 'Return_lag1', 'commodity_index', 'SMA(10,50)']"
META,rf,10,60,selu,0.010971134397713479,0.014085544222005211,205.1032392337864,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'RSI_14', 'Close_lag1', '%D', 'Return_lag1', 'commodity_index', 'SMA(10,50)']"
META,mi,3,10,tanh,0.010496130960375891,0.013875807153870207,195.57842274351972,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,10,relu,0.012699551654547054,0.01617798453618294,255.0021858075458,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,10,selu,0.010737624938488236,0.013317495581062344,153.47841706024641,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,20,tanh,0.011898675330443408,0.014464215835917452,223.27887556685417,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,20,relu,0.011636761904659197,0.014216001353248341,294.75079318871326,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,20,selu,0.01071351448336648,0.013653044789693902,139.37204897716893,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,40,tanh,0.011617883440424347,0.014978521320322007,245.81207102788863,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,40,relu,0.010467566214482731,0.014016976092295448,166.8838615619179,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,40,selu,0.010320598957460129,0.013016903067605654,127.37812938103757,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,60,tanh,0.010822148555557392,0.013668443219503452,126.32220261874087,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,60,relu,0.011646329387120017,0.014363248995360922,226.3307010654578,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,3,60,selu,0.010933345056928568,0.014061901228678099,152.9936031166767,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT']"
META,mi,5,10,tanh,0.010971616131974102,0.014127930909705759,206.65718008394515,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,10,relu,0.01357281730478177,0.016525855453673376,290.4068530982131,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,10,selu,0.010264501305701801,0.013005109727452625,162.10127395958995,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,20,tanh,0.010823389322256063,0.01343948955797748,109.58807041464702,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,20,relu,0.010913577544020815,0.0139217204610802,151.8879979274103,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,20,selu,0.011020919734606808,0.01372808848515532,131.68925213890728,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,40,tanh,0.010622093419345929,0.013480277833986469,122.99537123014754,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,40,relu,0.010488922446007461,0.013082032971540827,123.41973311669436,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,40,selu,0.011635412597737179,0.01437888812775658,184.73645634103525,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,60,tanh,0.010977188602791609,0.013638705322906208,118.48072239351055,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,60,relu,0.011018032430682877,0.013881884432662245,132.68241056260874,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,5,60,selu,0.01282110783480744,0.016880593768803586,344.0206615270708,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume']"
META,mi,10,10,tanh,0.010960398697745262,0.014091924973091488,187.6619792715334,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,10,relu,0.015360571670226239,0.019390774028757385,346.4808546297873,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,10,selu,0.010831370136300955,0.013671973662902574,152.02486003915817,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,20,tanh,0.01085997161214021,0.013378068956391997,147.5405965082393,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,20,relu,0.01366840828456347,0.017663082503789083,365.15578189352397,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,20,selu,0.01039165928222554,0.012950388410554708,131.8986775272487,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,40,tanh,0.010721141328772986,0.013416139439473401,126.6084921593556,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,40,relu,0.012425852669264378,0.015856194926715132,227.03860366083308,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,40,selu,0.011084595271352837,0.013873696989961918,127.6090838258096,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,60,tanh,0.010312992828268124,0.013304177308051907,95.18248471576142,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,60,relu,0.01098815145354703,0.01341375373253601,237.44976686589766,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
META,mi,10,60,selu,0.012987638480680677,0.01610227305076415,236.15009566609055,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', '%K_14', 'HL_PCT', 'ADI', 'Volume', 'Close_lag1', 'RSI_14', 'Close', 'ev_x', 'marketcap']"
NVDA,manual,3,10,tanh,0.0159324538545578,0.021236429265361713,204.67416025047046,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,10,relu,0.016114595453484114,0.021362887597762076,207.05982517265477,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,10,selu,0.015654149828499674,0.020761575710735763,108.66135534252435,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,20,tanh,0.01596146191297121,0.02128783628019436,208.33624049542829,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,20,relu,0.015795549667593452,0.02100055652269839,172.53982532679,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,20,selu,0.015867248233758915,0.0211201454900839,192.2635415495194,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,40,tanh,0.01548904538402289,0.02072443939550865,156.35297044183972,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,40,relu,0.0159858363135043,0.021194276854543344,193.91056031835353,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,40,selu,0.01599895254596692,0.021116009459188526,178.04749409321562,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,60,tanh,0.01624863802181781,0.021557752890684824,221.16566082509587,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,60,relu,0.015872769037644802,0.021196647791379503,187.3503367959366,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,manual,3,60,selu,0.015686167736786966,0.020990329038016706,147.7465558765866,2,"['returns', 'PCT_change', 'weighted_tech_sentiment']"
NVDA,corr,3,10,tanh,0.017608435143376868,0.022559857734225825,353.3464164576741,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,10,relu,0.01846178218507121,0.022757300859859688,427.53091497428494,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,10,selu,0.016736222080317435,0.021879677104023817,213.72050801151894,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,20,tanh,0.01640897492935398,0.021492132604180078,290.37471105141697,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,20,relu,0.015552391999782393,0.02072143939787931,191.97337136086213,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,20,selu,0.016294645209125463,0.021482065703310994,181.21417909029353,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,40,tanh,0.017008519722112564,0.02213673313062737,310.677331115688,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,40,relu,0.01674313301521149,0.02142580740915564,143.40125250853208,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,40,selu,0.0160993791546635,0.02140677366225455,190.4592139547505,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,60,tanh,0.016464742715833213,0.02166808213830905,218.26514760092306,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,60,relu,0.016638870901671404,0.02169239666600457,225.14786273561788,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,3,60,selu,0.01625783908778915,0.02180190673863444,153.281988842156,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14']"
NVDA,corr,5,10,tanh,0.015634234756690516,0.021384940830023656,169.85978780845386,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,10,relu,0.01735336393723781,0.022428761591613982,235.83263484979207,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,10,selu,0.019981009610974702,0.02499535650122112,485.29888344823763,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,20,tanh,0.01583448517222261,0.02112940897481268,171.5048840378008,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,20,relu,0.01663542069439465,0.02158360074576981,150.81736302951882,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,20,selu,0.01557036315590494,0.020411370947088798,220.95471012025544,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,40,tanh,0.015497920022489111,0.020672551589599183,141.51718932399805,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,40,relu,0.023275389858351935,0.029204884374896923,582.1922039523872,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,40,selu,0.015618242099660059,0.02098819984352019,211.4689281484541,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,60,tanh,0.016112241306357192,0.021655672832190054,186.4836485097902,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,60,relu,0.016645171947018044,0.021470430273669697,188.6851228150902,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,5,60,selu,0.016174274826149592,0.02124360438064807,230.22582612385082,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)']"
NVDA,corr,10,10,tanh,0.021167302829945788,0.025899270140747954,521.2931447780976,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,10,relu,0.016105614379388716,0.021564551373246078,170.89496328676194,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,10,selu,0.01565345809132433,0.020809442532100778,125.78899354848426,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,20,tanh,0.017247472896136408,0.021952643550602655,238.73577279228812,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,20,relu,0.016724414339694335,0.02172627961351919,208.920986248856,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,20,selu,0.01640020533840941,0.021416747125851267,218.0554791142401,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,40,tanh,0.018294125921784535,0.023502096135224224,388.4713441341978,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,40,relu,0.015562675667143649,0.02090398665330725,132.5345960561398,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,40,selu,0.021085063039906177,0.027163353324769185,550.8411670630194,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,60,tanh,0.015326016575794951,0.020757438785406878,162.34374624889884,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,60,relu,0.01576095560620951,0.021292167168455597,171.957125481282,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,corr,10,60,selu,0.015565861803882664,0.02089836814953924,145.00600622554822,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'ADI', '%K_14', 'RSI_14', 'MACD(12,26,9)', '%D', 'weighted_sentiment', 'term_spread', 'crude_oil', 'commodity_index']"
NVDA,rf,3,10,tanh,0.015977165162498457,0.02118158782840639,181.8076794723219,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,10,relu,0.015512169304600035,0.0208525662327779,135.33689775816654,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,10,selu,0.0159852165441659,0.02119644601755401,198.01952886453287,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,20,tanh,0.015859700195889493,0.021160192951063306,200.62542683603937,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,20,relu,0.016073482812258313,0.02129446952261233,161.48308205990415,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,20,selu,0.01668155464256952,0.02194539662580067,246.15676301660545,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,40,tanh,0.015544737972864358,0.02101463701715657,169.75601463590488,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,40,relu,0.01567752428209737,0.021036065972362405,140.71236737852246,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,40,selu,0.015679727228335986,0.021080501849023953,161.66462039521676,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,60,tanh,0.016074870051408566,0.021299350141512127,211.941807374224,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,60,relu,0.015784747823939887,0.0208117361888,142.0699394186605,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,3,60,selu,0.01579604336181541,0.021015619813447507,170.77636232675718,4,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT']"
NVDA,rf,5,10,tanh,0.017260219187255014,0.022255728203015523,322.15431054711183,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,10,relu,0.01614755550850408,0.022600128496135338,304.81762154816096,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,10,selu,0.015966423196737425,0.02132261063497661,156.6287246278792,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,20,tanh,0.016367048902942074,0.021464861868352794,180.68388242699035,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,20,relu,0.015763613336734268,0.02082477829756463,153.09102296864543,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,20,selu,0.01619561660222051,0.021376455733233084,216.53182397824332,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,40,tanh,0.016117634890754136,0.021304627789102783,188.41936963521655,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,40,relu,0.016112326119248184,0.02119748910141643,177.3190426994228,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,40,selu,0.022123257946102644,0.028848737866720556,523.7029147345679,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,60,tanh,0.01605086537558339,0.02127299468979536,179.15433202811298,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,60,relu,0.01659647462182605,0.021585356515634122,158.99948170128997,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,5,60,selu,0.015683953800445773,0.02088818323240357,158.31456685106272,6,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1']"
NVDA,rf,10,10,tanh,0.015762410143489402,0.020783079362573873,144.96565783755076,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1', 'commodity_index', 'RSI_14', 'weighted_sentiment', '%D', 'crude_oil']"
NVDA,rf,10,10,relu,0.015674242359961132,0.021061186784101175,223.5779685111563,11,"['returns', 'PCT_change', 'weighted_tech_sentiment', 'Volume', 'HL_PCT', '%K_14', 'Return_lag1', 'commodity_index', 'RSI_14', 'weighted_sentiment', '%D', 'crude_oil']"
